nivel_territorial_codigo,nivel_territorial,unidade_de_medida_codigo,unidade_de_medida,valor,municipio_codigo,municipio,ano_codigo,ano,variavel_codigo,variavel,produto_das_lavouras_permanentes_codigo,produto_das_lavouras_permanentes
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,2313,Área destinada à colheita,40472,Borracha (látex líquido)
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,2313,Área destinada à colheita,2722,Cacau (em amêndoa)
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,2313,Área destinada à colheita,2723,Café (em grão) Total
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,2313,Área destinada à colheita,31619,Café (em grão) Arábica
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,2313,Área destinada à colheita,31620,Café (em grão) Canephora
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,2313,Área destinada à colheita,40473,Caju
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,2313,Área destinada à colheita,2724,Caqui
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,2313,Área destinada à colheita,2725,Castanha de caju
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,2313,Área destinada à colheita,2726,Chá-da-índia (folha verde)
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,2313,Área destinada à colheita,2727,Coco-da-baía*
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,2313,Área destinada à colheita,2728,Dendê (cacho de coco)
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,2313,Área destinada à colheita,2729,Erva-mate (folha verde)
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,2313,Área destinada à colheita,2730,Figo
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,2313,Área destinada à colheita,2731,Goiaba
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,2313,Área destinada à colheita,2732,Guaraná (semente)
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,2313,Área destinada à colheita,2733,Laranja
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,2313,Área destinada à colheita,2734,Limão
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,2313,Área destinada à colheita,2735,Maçã
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,2313,Área destinada à colheita,2736,Mamão
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,2313,Área destinada à colheita,2737,Manga
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,2313,Área destinada à colheita,2738,Maracujá
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,2313,Área destinada à colheita,2739,Marmelo
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,2313,Área destinada à colheita,2740,Noz (fruto seco)
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,2313,Área destinada à colheita,90001,Palmito
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,2313,Área destinada à colheita,2741,Pera
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,2313,Área destinada à colheita,2742,Pêssego
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,2313,Área destinada à colheita,2743,Pimenta-do-reino
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,2313,Área destinada à colheita,2744,Sisal ou agave (fibra)
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,2313,Área destinada à colheita,2745,Tangerina
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,2313,Área destinada à colheita,2746,Tungue (fruto seco)
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,2313,Área destinada à colheita,2747,Urucum (semente)
6,Município,,,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,2313,Área destinada à colheita,2748,Uva
6,Município,1006,Hectares,1102,3301009,Campos dos Goytacazes (RJ),1975,1975,216,Área colhida,0,Total
6,Município,1006,Hectares,26,3301009,Campos dos Goytacazes (RJ),1975,1975,216,Área colhida,2717,Abacate
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,216,Área colhida,2718,Algodão arbóreo (em caroço)
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,216,Área colhida,45981,Açaí
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,216,Área colhida,2719,Azeitona
6,Município,1006,Hectares,450,3301009,Campos dos Goytacazes (RJ),1975,1975,216,Área colhida,2720,Banana (cacho)
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,216,Área colhida,2721,Borracha (látex coagulado)
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,216,Área colhida,40472,Borracha (látex líquido)
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,216,Área colhida,2722,Cacau (em amêndoa)
6,Município,1006,Hectares,150,3301009,Campos dos Goytacazes (RJ),1975,1975,216,Área colhida,2723,Café (em grão) Total
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,216,Área colhida,31619,Café (em grão) Arábica
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,216,Área colhida,31620,Café (em grão) Canephora
6,Município,1006,Hectares,75,3301009,Campos dos Goytacazes (RJ),1975,1975,216,Área colhida,40473,Caju
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,216,Área colhida,2724,Caqui
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,216,Área colhida,2725,Castanha de caju
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,216,Área colhida,2726,Chá-da-índia (folha verde)
6,Município,1006,Hectares,32,3301009,Campos dos Goytacazes (RJ),1975,1975,216,Área colhida,2727,Coco-da-baía*
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,216,Área colhida,2728,Dendê (cacho de coco)
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,216,Área colhida,2729,Erva-mate (folha verde)
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,216,Área colhida,2730,Figo
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,216,Área colhida,2731,Goiaba
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,216,Área colhida,2732,Guaraná (semente)
6,Município,1006,Hectares,300,3301009,Campos dos Goytacazes (RJ),1975,1975,216,Área colhida,2733,Laranja
6,Município,1006,Hectares,10,3301009,Campos dos Goytacazes (RJ),1975,1975,216,Área colhida,2734,Limão
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,216,Área colhida,2735,Maçã
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,216,Área colhida,2736,Mamão
6,Município,1006,Hectares,50,3301009,Campos dos Goytacazes (RJ),1975,1975,216,Área colhida,2737,Manga
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,216,Área colhida,2738,Maracujá
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,216,Área colhida,2739,Marmelo
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,216,Área colhida,2740,Noz (fruto seco)
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,216,Área colhida,90001,Palmito
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,216,Área colhida,2741,Pera
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,216,Área colhida,2742,Pêssego
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,216,Área colhida,2743,Pimenta-do-reino
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,216,Área colhida,2744,Sisal ou agave (fibra)
6,Município,1006,Hectares,9,3301009,Campos dos Goytacazes (RJ),1975,1975,216,Área colhida,2745,Tangerina
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,216,Área colhida,2746,Tungue (fruto seco)
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,216,Área colhida,2747,Urucum (semente)
6,Município,1006,Hectares,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,216,Área colhida,2748,Uva
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,214,Quantidade produzida,0,Total
6,Município,1017,Toneladas,1040,3301009,Campos dos Goytacazes (RJ),1975,1975,214,Quantidade produzida,2717,Abacate
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,214,Quantidade produzida,2718,Algodão arbóreo (em caroço)
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,214,Quantidade produzida,45981,Açaí
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,214,Quantidade produzida,2719,Azeitona
6,Município,1017,Toneladas,284,3301009,Campos dos Goytacazes (RJ),1975,1975,214,Quantidade produzida,2720,Banana (cacho)
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,214,Quantidade produzida,2721,Borracha (látex coagulado)
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,214,Quantidade produzida,40472,Borracha (látex líquido)
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,214,Quantidade produzida,2722,Cacau (em amêndoa)
6,Município,1017,Toneladas,165,3301009,Campos dos Goytacazes (RJ),1975,1975,214,Quantidade produzida,2723,Café (em grão) Total
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,214,Quantidade produzida,31619,Café (em grão) Arábica
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,214,Quantidade produzida,31620,Café (em grão) Canephora
6,Município,1017,Toneladas,3750,3301009,Campos dos Goytacazes (RJ),1975,1975,214,Quantidade produzida,40473,Caju
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,214,Quantidade produzida,2724,Caqui
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,214,Quantidade produzida,2725,Castanha de caju
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,214,Quantidade produzida,2726,Chá-da-índia (folha verde)
6,Município,1017,Toneladas,192,3301009,Campos dos Goytacazes (RJ),1975,1975,214,Quantidade produzida,2727,Coco-da-baía*
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,214,Quantidade produzida,2728,Dendê (cacho de coco)
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,214,Quantidade produzida,2729,Erva-mate (folha verde)
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,214,Quantidade produzida,2730,Figo
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,214,Quantidade produzida,2731,Goiaba
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,214,Quantidade produzida,2732,Guaraná (semente)
6,Município,1017,Toneladas,12000,3301009,Campos dos Goytacazes (RJ),1975,1975,214,Quantidade produzida,2733,Laranja
6,Município,1017,Toneladas,1250,3301009,Campos dos Goytacazes (RJ),1975,1975,214,Quantidade produzida,2734,Limão
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,214,Quantidade produzida,2735,Maçã
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,214,Quantidade produzida,2736,Mamão
6,Município,1017,Toneladas,2800,3301009,Campos dos Goytacazes (RJ),1975,1975,214,Quantidade produzida,2737,Manga
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,214,Quantidade produzida,2738,Maracujá
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,214,Quantidade produzida,2739,Marmelo
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,214,Quantidade produzida,2740,Noz (fruto seco)
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,214,Quantidade produzida,90001,Palmito
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,214,Quantidade produzida,2741,Pera
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,214,Quantidade produzida,2742,Pêssego
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,214,Quantidade produzida,2743,Pimenta-do-reino
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,214,Quantidade produzida,2744,Sisal ou agave (fibra)
6,Município,1017,Toneladas,1125,3301009,Campos dos Goytacazes (RJ),1975,1975,214,Quantidade produzida,2745,Tangerina
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,214,Quantidade produzida,2746,Tungue (fruto seco)
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,214,Quantidade produzida,2747,Urucum (semente)
6,Município,1017,Toneladas,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,214,Quantidade produzida,2748,Uva
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,112,Rendimento médio da produção,0,Total
6,Município,33,Quilogramas por Hectare,40000,3301009,Campos dos Goytacazes (RJ),1975,1975,112,Rendimento médio da produção,2717,Abacate
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,112,Rendimento médio da produção,2718,Algodão arbóreo (em caroço)
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,112,Rendimento médio da produção,45981,Açaí
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,112,Rendimento médio da produção,2719,Azeitona
6,Município,33,Quilogramas por Hectare,631,3301009,Campos dos Goytacazes (RJ),1975,1975,112,Rendimento médio da produção,2720,Banana (cacho)
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,112,Rendimento médio da produção,2721,Borracha (látex coagulado)
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,112,Rendimento médio da produção,40472,Borracha (látex líquido)
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,112,Rendimento médio da produção,2722,Cacau (em amêndoa)
6,Município,33,Quilogramas por Hectare,1100,3301009,Campos dos Goytacazes (RJ),1975,1975,112,Rendimento médio da produção,2723,Café (em grão) Total
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,112,Rendimento médio da produção,31619,Café (em grão) Arábica
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,112,Rendimento médio da produção,31620,Café (em grão) Canephora
6,Município,33,Quilogramas por Hectare,50000,3301009,Campos dos Goytacazes (RJ),1975,1975,112,Rendimento médio da produção,40473,Caju
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,112,Rendimento médio da produção,2724,Caqui
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,112,Rendimento médio da produção,2725,Castanha de caju
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,112,Rendimento médio da produção,2726,Chá-da-índia (folha verde)
6,Município,33,Quilogramas por Hectare,6000,3301009,Campos dos Goytacazes (RJ),1975,1975,112,Rendimento médio da produção,2727,Coco-da-baía*
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,112,Rendimento médio da produção,2728,Dendê (cacho de coco)
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,112,Rendimento médio da produção,2729,Erva-mate (folha verde)
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,112,Rendimento médio da produção,2730,Figo
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,112,Rendimento médio da produção,2731,Goiaba
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,112,Rendimento médio da produção,2732,Guaraná (semente)
6,Município,33,Quilogramas por Hectare,40000,3301009,Campos dos Goytacazes (RJ),1975,1975,112,Rendimento médio da produção,2733,Laranja
6,Município,33,Quilogramas por Hectare,125000,3301009,Campos dos Goytacazes (RJ),1975,1975,112,Rendimento médio da produção,2734,Limão
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,112,Rendimento médio da produção,2735,Maçã
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,112,Rendimento médio da produção,2736,Mamão
6,Município,33,Quilogramas por Hectare,56000,3301009,Campos dos Goytacazes (RJ),1975,1975,112,Rendimento médio da produção,2737,Manga
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,112,Rendimento médio da produção,2738,Maracujá
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,112,Rendimento médio da produção,2739,Marmelo
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,112,Rendimento médio da produção,2740,Noz (fruto seco)
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,112,Rendimento médio da produção,90001,Palmito
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,112,Rendimento médio da produção,2741,Pera
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,112,Rendimento médio da produção,2742,Pêssego
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,112,Rendimento médio da produção,2743,Pimenta-do-reino
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,112,Rendimento médio da produção,2744,Sisal ou agave (fibra)
6,Município,33,Quilogramas por Hectare,125000,3301009,Campos dos Goytacazes (RJ),1975,1975,112,Rendimento médio da produção,2745,Tangerina
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,112,Rendimento médio da produção,2746,Tungue (fruto seco)
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,112,Rendimento médio da produção,2747,Urucum (semente)
6,Município,33,Quilogramas por Hectare,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,112,Rendimento médio da produção,2748,Uva
6,Município,1012,Mil Cruzeiros,4212,3301009,Campos dos Goytacazes (RJ),1975,1975,215,Valor da produção,0,Total
6,Município,1012,Mil Cruzeiros,156,3301009,Campos dos Goytacazes (RJ),1975,1975,215,Valor da produção,2717,Abacate
6,Município,1012,Mil Cruzeiros,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,215,Valor da produção,2718,Algodão arbóreo (em caroço)
6,Município,1012,Mil Cruzeiros,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,215,Valor da produção,45981,Açaí
6,Município,1012,Mil Cruzeiros,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,215,Valor da produção,2719,Azeitona
6,Município,1012,Mil Cruzeiros,1136,3301009,Campos dos Goytacazes (RJ),1975,1975,215,Valor da produção,2720,Banana (cacho)
6,Município,1012,Mil Cruzeiros,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,215,Valor da produção,2721,Borracha (látex coagulado)
6,Município,1012,Mil Cruzeiros,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,215,Valor da produção,40472,Borracha (látex líquido)
6,Município,1012,Mil Cruzeiros,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,215,Valor da produção,2722,Cacau (em amêndoa)
6,Município,1012,Mil Cruzeiros,618,3301009,Campos dos Goytacazes (RJ),1975,1975,215,Valor da produção,2723,Café (em grão) Total
6,Município,1012,Mil Cruzeiros,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,215,Valor da produção,31619,Café (em grão) Arábica
6,Município,1012,Mil Cruzeiros,NA,3301009,Campos dos Goytacazes (RJ),1975,1975,215,Valor da produção,31620,Café (em grão) Canephora
